1993-03-19,9959.146744866668
1993-04-06,9918.760058666669
1993-04-07,9658.670044
1993-04-12,9399.590055400002
1993-04-13,9140.003385466665
1993-04-14,8884.270035833331
1993-04-15,8628.580021166666
1993-04-16,8372.026676433332
1993-04-19,8118.8966796666655
1993-04-20,8105.0999999666665
1993-04-21,8082.883333299999
1993-04-22,7830.1200032
1993-04-23,7581.2100015666665
1993-04-26,7557.416674766666
1993-04-27,7544.7100341666655
1993-04-28,7532.666674766665
1993-04-29,7288.806664999999
1993-04-30,7044.529988566665
1993-05-03,7041.546655233334
1993-05-04,7031.396655233333
1993-05-05,7022.683341433335
1993-05-06,6784.926676400002
1993-05-07,6549.686678033336
1993-05-10,6544.276684533336
1993-05-11,6551.810017866669
1993-05-12,6559.150024366669
1993-05-13,6331.853360966668
1993-05-14,6107.453344666667
1993-05-17,6111.620011333334
1993-05-18,6114.970011333334
1993-05-19,6121.696704066667
1993-05-20,5906.463378866667
1993-05-21,5912.730045533333
1993-05-24,6148.830053666667
1993-05-25,6382.6567301000005
1993-05-26,6610.573413066668
1993-05-27,6617.110083000001
1993-05-28,6625.360083000002
1993-05-31,6855.700073233335
1993-06-01,6845.790079733336
1993-06-02,6840.853426100001
1993-06-03,6846.793432633335
1993-06-04,6851.700097666669
1993-06-07,6861.436751300002
1993-06-08,6861.200065100001
1993-06-09,6860.290071633333
1993-06-10,6864.216731766666
1993-06-11,6869.293391900001
1993-06-14,6864.1533854
1993-06-15,6863.466699199999
1993-06-16,6857.486686199997
1993-06-17,6863.890014633332
1993-06-18,6870.713346333331
1993-06-21,6851.696679666666
1993-06-22,6823.010026033332
1993-06-23,6797.700032533334
1993-06-24,6807.036694299999
1993-06-25,6811.010034166667
1993-06-28,6789.746687833333
1993-06-29,6762.893367533334
1993-06-30,6734.5600342
1993-07-01,6736.570035833333
1993-07-02,6738.530037466668
1993-07-05,6718.366691133333
1993-07-06,6491.580021233332
1993-07-07,6269.900008199999
1993-07-08,6269.363338266665
1993-07-09,6267.930004933333
1993-07-12,6044.103352933334
1993-07-13,5821.6266765
1993-07-14,5603.093326866667
1993-07-15,5603.426660200001
1993-07-16,5603.286661833334
1993-07-19,5378.919995166667
1993-07-20,5155.766666699999
1993-07-21,4930.190006533332
1993-07-22,4930.926676466666
1993-07-23,4931.4766764666665
1993-07-26,4706.446679700001
1993-07-27,4486.326692733333
1993-07-28,4270.103369166667
1993-07-29,4271.570035833333
1993-07-30,4274.893367533334
1993-08-02,4073.6433594000014
1993-08-03,3876.936678066668
1993-08-04,3679.230004900001
1993-08-05,3681.600008166667
1993-08-06,3684.9533366000005
1993-08-09,3485.9366780666674
1993-08-10,3290.383333333333
1993-08-11,3094.533317033334
1993-08-12,3100.459977166667
1993-08-13,3108.3599771666672
1993-08-16,2909.673315366667
1993-08-17,2919.716642166667
1993-08-18,2931.3499755000007
1993-08-19,2944.283308833334
1993-08-20,2957.5633055666676
1993-08-23,2970.8666340000004
1993-08-24,2983.9799722333337
1993-08-25,2997.563305566667
1993-08-26,3012.549967333334
1993-08-27,3028.7933023
1993-08-30,3046.5566323666667
1993-08-31,3065.1199705999998
1993-09-01,3082.4599689666666
1993-09-02,3096.9232990333335
1993-09-03,3111.923299033334
1993-09-06,3125.7033039333337
1993-09-07,3138.3733072000005
1993-09-08,3151.549967333334
1993-09-09,3163.5533039333336
1993-09-10,3172.5166421666668
1993-09-13,3179.2499755000003
1993-09-14,3183.189973866667
1993-09-15,3189.439973866667
1993-09-16,3193.8366372666665
1993-09-17,3198.483308833333
1993-09-20,3203.329972233333
1993-09-21,3209.936637266667
1993-09-22,3215.509977133333
1993-09-23,3218.7966470666665
1993-09-24,3219.6366454333333
1993-09-27,3219.2733153666663
1993-09-28,3220.389982033333
1993-09-29,3220.5533121
1993-09-30,3219.3799804
1993-10-01,3217.583317
1993-10-04,3215.929988566667
1993-10-05,3214.1899902000005
1993-10-06,3212.8399902000006
1993-10-07,3210.899991833334
1993-10-08,3207.789990200001
1993-10-11,3204.3333251666672
1993-10-13,3201.2033202666667
1993-10-14,3198.9066568666667
1993-10-15,3200.656656866667
1993-10-18,3202.3333251666672
1993-10-19,3205.2233235333333
1993-10-20,3208.5333170000004
1993-10-21,3212.2299885666666
1993-10-22,3217.0899902
1993-10-25,3225.2899901999995
1993-10-26,3234.403328433333
1993-10-27,3244.363330066667
1993-10-28,3251.5333333333333
1993-10-29,3261.920003266666
1993-11-02,3272.886669933333
1993-11-03,3282.8066731999993
1993-11-04,3291.5733398666657
1993-11-05,3300.170003266666
1993-11-08,3307.4100016333327
1993-11-09,3315.0633382333326
1993-11-10,3323.8133382333326
1993-11-11,3330.8400065333326
1993-11-12,3337.0566731999998
1993-11-15,3343.146671566667
1993-11-16,3349.6266683000003
1993-11-17,3357.1366699333335
1993-11-18,3366.4
1993-11-19,3373.9100016333336
1993-11-22,3379.6866699333336
1993-11-23,3383.6500081666672
1993-11-24,3385.8966797333337
1993-11-25,3386.0200114333334
1993-11-26,3386.9833415000003
1993-11-29,3387.580013066666
1993-11-30,3386.710017966666
1993-12-01,3384.180021233333
1993-12-02,3384.0500245
1993-12-03,3383.9866862666668
1993-12-07,3384.3000163333336
1993-12-09,3382.4333496666663
1993-12-10,3382.5700114333335
1993-12-13,3383.2666830000003
1993-12-14,3385.383349666666
1993-12-15,3384.9833496666665
1993-12-16,3383.8966797333333
1993-12-17,3384.096679733333
1993-12-20,3384.196679733333
1993-12-21,3387.2133464
1993-12-22,3393.860017966666
1993-12-23,3401.2266846333328
